state,session,chamber,bill_id,title,created_at,updated_at,type,subjects,serialid,serial_464208c8_41a1_4999_a4ad_858be4add44b
ny,2011-2012,lower,A 454,Requires the department of health to study the effects of certain training criteria established by the Lymphology Association of North America,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,5355,5354
ny,2011-2012,lower,A 4545,Establishes a health care proxy registry within the department of health,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,5363,5362
ny,2011-2012,lower,A 4549,Requires certain prospective employees of nursing homes and home health care agencies to undergo a physical and psychological exam before they are hired,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,5367,5366
ny,2011-2012,lower,A 455,Establishes training and registration requirements for kidney dialysis patient care technicians,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,5368,5367
ny,2011-2012,lower,A 4552,Directs the commissioner of health to create cultural education demonstration programs for HIV/AIDS health care providers,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,5371,5370
ny,2011-2012,lower,A 4553,"Directs the office for the aging, in consultation with other entities, to conduct a study of the comprehensiveness and effectiveness of evacuation plans for nursing",2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,5372,5371
ny,2011-2012,lower,A 456,Creates the lupus research enhancement program and the lupus research enhancement fund; appropriation,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,5379,5378
ny,2011-2012,lower,A 457,Creates an education and outreach program for the autoimmune disease known as lupus; appropriation,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,5390,5389
ny,2011-2012,lower,A 4574,"Provides for the autism detection, education and mapping program",2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,5395,5394
ny,2011-2012,lower,A 4576,"Establishes the ""save our sight fund"" to be funded with $1 voluntary contributions made upon registration of a motor vehicle and to be used for vision care education",2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,5398,5397
ny,2011-2012,lower,A 458,Creates the lupus research enhancement program and the lupus research enhancement fund,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,5402,5401
ny,2011-2012,lower,A 459,Creates an education and outreach program for the autoimmune disease known as lupus,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,5415,5414
ny,2011-2012,lower,A 460,"Provides for taxpayer gifts for lupus education and prevention, and establishes the lupus education and prevention fund and outreach program",2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,5428,5427
ny,2011-2012,lower,A 4616,Requires assisted living residences to have at least one automated external defibrillator on the premises thereof,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,5446,5445
ny,2011-2012,lower,A 4627,Requires municipal approval of and a public hearing on the siting of community residential facilities and removes the property tax exemption,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health|Legal Issues,5459,5458
ny,2011-2012,lower,A 4661,Requires clinical education in pain management and establishes an advisory committee on pain management education,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,5500,5499
ny,2011-2012,lower,A 4665,Requires certain requirements for hospital discharge plans,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,5504,5503
ny,2011-2012,lower,A 4670,Requires that gaps in services to the multiply disabled be identified and filled in the statewide goals and objectives of the offices of mental hygiene,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health|Legal Issues,5511,5510
ny,2011-2012,lower,A 4715,Provides for corporate franchise and personal income tax check-offs for taxpayer gifts for colon cancer research,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,5565,5564
ny,2011-2012,lower,A 4731,Prohibits the co-mingling of adolescent and adult patients in office of mental health  run residential facilities,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health|Legal Issues,5586,5585
ny,2011-2012,lower,A 4757,Relates to approval of demonstration projects for the operation of proton beam therapy services,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,5622,5621
ny,2011-2012,lower,A 476,"Increases availability of adult day health care program by allowing for fifty slots, without regard of public need",2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,5625,5624
ny,2011-2012,lower,A 4769,Establishes certain additional substances as Schedule I stimulants controlled substances,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,5635,5634
ny,2011-2012,lower,A 4769A,Establishes certain additional substances as Schedule I opiate controlled substances,2011-05-05T00:00:00,2012-05-20T00:00:00,bill,Health,5636,5635
ny,2011-2012,lower,A 4769B,Establishes certain additional substances as Schedule I stimulants controlled substances,2011-06-02T00:00:00,2012-05-20T00:00:00,bill,Health,5637,5636
ny,2011-2012,lower,A 4769C,Establishes certain additional substances as Schedule I stimulants controlled substances,2011-06-15T00:00:00,2012-05-20T00:00:00,bill,Health,5638,5637
ny,2011-2012,lower,A 48,Creates the chemical dependence treatment bill of rights to be posted in a conspicuous place in all treatment facilities,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health|Legal Issues,5677,5676
ny,2011-2012,lower,A 481,Directs the commissioner of health to promulgate special rules and regulations for food safety in soup kitchens,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,5689,5688
ny,2011-2012,lower,A 5065,Regulates the use of human subjects for medical research and experimentation,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,6012,6011
ny,2011-2012,lower,A 5070,Requires hospitals to make the patients' bill of rights available by non-visual access for blind and visually impaired patients,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,6018,6017
ny,2011-2012,lower,A 5078,"Relates to cosmetic surgery; requires physical examination with written clearance for procedure from licensed physician and licensed surgeon, prior to surgery",2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,6026,6025
ny,2011-2012,lower,A 486,Establishes regional boards of governors throughout New York state to review certain practices and procedures affecting the funeral directing industry,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,5753,5752
ny,2011-2012,lower,A 4863,Increases the purchasing age for tobacco and tobacco products from 18 years of age to 19 years of age,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,5757,5756
ny,2011-2012,lower,A 4884A,Authorizes certain health care professionals licensed to practice in other jurisdictions to practice in this state in connection with specified events,2011-05-05T00:00:00,2012-05-17T00:00:00,bill,Health,5785,5784
ny,2011-2012,lower,A 4891A,Amends the inpatient reimbursement rates for certain general hospitals,2012-01-11T00:00:00,2012-03-09T00:00:00,bill,Health,5796,5795
ny,2011-2012,lower,A 4902,Requires pre-admission notification of policies authorizing the refusal to follow directives in health care proxies that are contrary to a hospital's operating principles,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,5810,5809
ny,2011-2012,lower,A 5167,Requires the office of mental health to develop educational materials for educators regarding suicide prevention,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,6152,6151
ny,2011-2012,lower,A 4942,"Prohibits smoking in private passenger cars, vans or trucks where minors less than 14 years of age are passengers in such vehicles; penalties for violation",2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,5859,5858
ny,2011-2012,lower,A 4988,Provides for the division of parole to disclose certain confidential HIV information to the appropriate public health officer for the purpose of informing contacts,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,5915,5914
ny,2011-2012,lower,A 5216,"Enacts the ""medical consumer 'right to know' act""",2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,6217,6216
ny,2011-2012,lower,A 4995,Requires hospitals to maintain patient records for a period of not less than 25 years unless reproductions are maintained and made accessible,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,5924,5923
ny,2011-2012,lower,A 5265,Requires licensed health care professionals and hospitals to make available to patients and prospective patients a printed copy of any medical malpractice conviction,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,6276,6275
ny,2011-2012,lower,A 5313,"Creates the breast cancer registry, department of health responsible for investigation and research concerning the causes, prevention, early detection and treatment",2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,6340,6339
ny,2011-2012,lower,A 5319,Requires food service establishments to post a warning when trans fat is used in some or all of their food preparation,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,6347,6346
ny,2011-2012,lower,A 5363,Establishes a state autism advisory board,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,6409,6408
ny,2011-2012,lower,A 5416,Extends admissions to the New York state veterans' home to certain veterans,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,6475,6474
ny,2011-2012,lower,A 5419,Defines the scope of responsibilities of the office of alcoholism and substance abuse services regarding recovery services for veterans,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health|Legal Issues,6479,6478
ny,2011-2012,lower,A 543,Provides for corporate franchise and personal income tax check-offs for taxpayer gifts for lung cancer education and prevention; sets up education/prevention fund,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,6495,6494
ny,2011-2012,lower,A 5436,Relates to the coordination of certain activities and services between the office of alcoholism and substance abuse services and the office for the aging,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health|Legal Issues,6503,6502
ny,2011-2012,lower,A 543A,Provides for corporate franchise and personal income tax check-offs for taxpayer gifts for lung cancer education and prevention; sets up education/prevention fund,2012-05-11T00:00:00,2012-05-11T00:00:00,bill,Health,6507,6506
ny,2011-2012,lower,A 5453,Provides for a program of asthma disease management and control within the department of health,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,6526,6525
ny,2011-2012,lower,A 5456,Includes cathinone derivatives in Schedule I of the schedules of controlled substances,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,6529,6528
ny,2011-2012,lower,A 5468,Relates to membership of the advisory council established within the acquired immune deficiency syndrome institute,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,6545,6544
ny,2011-2012,lower,A 5470,Adds G6PD deficiency to the list of testing for neonatal screenings,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,6549,6548
ny,2011-2012,lower,A 551,Subjects nursing homes not providing basic standards of care to nursing home diversion,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,6599,6598
ny,2011-2012,lower,A 5516,"Prohibits smoking in outdoor areas of ticketing, boarding, waiting or platform areas of railroad stations operated by the metropolitan transportation authority or its subsidiaries",2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,6609,6608
ny,2011-2012,lower,A 5516A,"Prohibits smoking in outdoor areas of ticketing, boarding, waiting or platform areas of metropolitan transportation authority operated railroad transportation terminals",2011-05-05T00:00:00,2012-04-18T00:00:00,bill,Health,6610,6609
ny,2011-2012,lower,A 5516B,"Prohibits smoking in outdoor areas of ticketing, boarding, waiting or platform areas of railroad stations operated by the metropolitan transportation authority or its subsidiaries",2011-05-05T00:00:00,2012-04-18T00:00:00,bill,Health,6611,6610
ny,2011-2012,lower,A 5516C,"Prohibits smoking in outdoor areas of ticketing, boarding, waiting or platform areas of railroad stations operated by the metropolitan transportation authority or its subsidiaries",2011-05-26T00:00:00,2012-04-18T00:00:00,bill,Health,6612,6611
ny,2011-2012,lower,A 5528,Provides for a public health study by the department of health on the installation of synthetic turf,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,6632,6631
ny,2011-2012,lower,A 5548,Directs the commissioner of health to establish standards for the cadmium that children's jewelry may contain,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,6655,6654
ny,2011-2012,lower,A 5599,"Creates reference list of businesses providing locator technology to assist in the location of lost individuals with Alzheimer's disease, and requires physicians to disclose such technology",2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,6718,6717
ny,2011-2012,lower,A 5618,Mandates performance of autopsies for those afflicted with certain neurological symptoms,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,6744,6743
ny,2011-2012,lower,A 5667,"Authorizes the common council of the city of Albany, as the local legislative body, to establish the fee charged for issuance of birth and death records",2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,6801,6800
